,Dimension,Number of Phenotypes,Vectors of probability,Std value,Accuracy,Euclidean Distance
623,2,2,"[array([0.05, 0.1 , 0.1 , 0.75]), array([0.75, 0.1 , 0.1 , 0.05])]",0.01,1.0,0.99
624,2,2,"[array([0.8, 0.1, 0.1, 0. ]), array([0. , 0.1, 0.1, 0.8])]",0.01,1.0,1.131
625,2,2,"[array([0.75, 0.1 , 0.1 , 0.05]), array([0.05, 0.1 , 0.1 , 0.75])]",0.01,1.0,0.99
626,2,2,"[array([0.7, 0.1, 0.1, 0.1]), array([0.1, 0.1, 0.1, 0.7])]",0.01,1.0,0.849
627,2,2,"[array([0.65, 0.1 , 0.1 , 0.15]), array([0.15, 0.1 , 0.1 , 0.65])]",0.01,1.0,0.707
628,2,2,"[array([0.6, 0.1, 0.1, 0.2]), array([0.2, 0.1, 0.1, 0.6])]",0.01,1.0,0.566
629,2,2,"[array([0.55, 0.1 , 0.1 , 0.25]), array([0.25, 0.1 , 0.1 , 0.55])]",0.01,0.99,0.424
630,2,2,"[array([0.5, 0.1, 0.1, 0.3]), array([0.3, 0.1, 0.1, 0.5])]",0.01,0.96,0.283
631,2,2,"[array([0.45, 0.1 , 0.1 , 0.35]), array([0.35, 0.1 , 0.1 , 0.45])]",0.01,0.61,0.141
632,2,2,"[array([0.4, 0.1, 0.1, 0.4]), array([0.4, 0.1, 0.1, 0.4])]",0.01,0.54,0.0
633,2,2,"[array([0.35, 0.1 , 0.1 , 0.45]), array([0.45, 0.1 , 0.1 , 0.35])]",0.01,0.59,0.141
634,2,2,"[array([0.3, 0.1, 0.1, 0.5]), array([0.5, 0.1, 0.1, 0.3])]",0.01,0.91,0.283
635,2,2,"[array([0.25, 0.1 , 0.1 , 0.55]), array([0.55, 0.1 , 0.1 , 0.25])]",0.01,1.0,0.424
636,2,2,"[array([0.2, 0.1, 0.1, 0.6]), array([0.6, 0.1, 0.1, 0.2])]",0.01,1.0,0.566
637,2,2,"[array([0.15, 0.1 , 0.1 , 0.65]), array([0.65, 0.1 , 0.1 , 0.15])]",0.01,1.0,0.707
638,2,2,"[array([0.1, 0.1, 0.1, 0.7]), array([0.7, 0.1, 0.1, 0.1])]",0.01,1.0,0.849
639,2,2,"[array([0.05, 0.1 , 0.1 , 0.75]), array([0.75, 0.1 , 0.1 , 0.05])]",0.01,1.0,0.99
